geographicAreaM49,Geographic Area,measuredItemCPC,Item,measuredElement,Element,timePointYears,Year,Value,flagObservationStatus,flagMethod
694,Sierra Leone,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,16000,E,f
702,Singapore,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,133,E,f
702,Singapore,02122,Sheep,5315,Slaughtered/Prod Animals [head],2014,2014,1000,,
702,Singapore,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,1000,,
702,Singapore,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,1000,,
702,Singapore,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,1000,E,f
702,Singapore,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,300000,E,f
702,Singapore,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,46000,E,f
703,Slovakia(1993-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,47593,,-
703,Slovakia(1993-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,53335,,-
703,Slovakia(1993-),02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,119000,E,f
703,Slovakia(1993-),02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,117650,E,f
703,Slovakia(1993-),02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,30230,E,f
703,Slovakia(1993-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,836890,T,-
703,Slovakia(1993-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,40000,E,f
703,Slovakia(1993-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,39600,E,f
703,Slovakia(1993-),02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,47593,,c
703,Slovakia(1993-),02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,53335,,c
703,Slovakia(1993-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,46637,,q
703,Slovakia(1993-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,47593,,q
703,Slovakia(1993-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,53335,,q
703,Slovakia(1993-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,678668,,q
703,Slovakia(1993-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,709829,,q
703,Slovakia(1993-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,776318,,q
703,Slovakia(1993-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,109124,,q
703,Slovakia(1993-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,118459.792208,,q
703,Slovakia(1993-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,111757,,q
703,Slovakia(1993-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,30381,,q
703,Slovakia(1993-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,30235,,q
703,Slovakia(1993-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,30107,,q
703,Slovakia(1993-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,37501,,q
703,Slovakia(1993-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,41060,,q
703,Slovakia(1993-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,41002,,q
703,Slovakia(1993-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,149,,q
703,Slovakia(1993-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,144,,q
703,Slovakia(1993-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,144,,q
703,Slovakia(1993-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,11,,q
703,Slovakia(1993-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,9,,q
703,Slovakia(1993-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,9,,q
703,Slovakia(1993-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,17,,q
703,Slovakia(1993-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,16,,q
703,Slovakia(1993-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,9,,q
703,Slovakia(1993-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,47593,,c
703,Slovakia(1993-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,53335,,c
703,Slovakia(1993-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,836890,T,c
703,Slovakia(1993-),21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
703,Slovakia(1993-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,836890,T,c
703,Slovakia(1993-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,47593,,c
703,Slovakia(1993-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,53335,,c
705,Slovenia(1992-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,108391,,q
705,Slovenia(1992-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,110326,,-
705,Slovenia(1992-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,115711,,-
705,Slovenia(1992-),02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,97433,,-
705,Slovenia(1992-),02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,104635,,-
705,Slovenia(1992-),02123,Goats,5315,Slaughtered/Prod Animals [head],2014,2014,20000,E,f
705,Slovenia(1992-),02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,26449,,-
705,Slovenia(1992-),02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,25505,,-
705,Slovenia(1992-),02131,Horses,5315,Slaughtered/Prod Animals [head],2014,2014,1600,E,f
705,Slovenia(1992-),02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,1393,,-
705,Slovenia(1992-),02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,1721,,-
705,Slovenia(1992-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,324731,,-
705,Slovenia(1992-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,382876,,-
705,Slovenia(1992-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,32078,,-
705,Slovenia(1992-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,32161,,-
705,Slovenia(1992-),02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,391,,-
705,Slovenia(1992-),02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,409,,-
705,Slovenia(1992-),02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,110326,,c
705,Slovenia(1992-),02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,115711,,c
705,Slovenia(1992-),02952.01,"Horse hides, fresh",5320,Slaughtered/Prod Animals [head],2013,2013,1393,,c
705,Slovenia(1992-),02952.01,"Horse hides, fresh",5320,Slaughtered/Prod Animals [head],2012,2012,1721,,c
705,Slovenia(1992-),02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,97433,,c
705,Slovenia(1992-),02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,104635,,c
705,Slovenia(1992-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,108391,,q
705,Slovenia(1992-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,110326,,q
705,Slovenia(1992-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,115711,,q
705,Slovenia(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,323008,,q
705,Slovenia(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,324731,,q
705,Slovenia(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,382876,,q
705,Slovenia(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,96313,,q
705,Slovenia(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,97433,,q
705,Slovenia(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,104635,,q
705,Slovenia(1992-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,20419,,q
705,Slovenia(1992-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,22115,,q
705,Slovenia(1992-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,25505,,q
705,Slovenia(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2014,2014,1544,,q
705,Slovenia(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,1393,,q
705,Slovenia(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,1721,,q
705,Slovenia(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,33159,,q
705,Slovenia(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,32078,,q
705,Slovenia(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,32161,,q
705,Slovenia(1992-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,387,,q
705,Slovenia(1992-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,391,,q
705,Slovenia(1992-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,409,,q
705,Slovenia(1992-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,110326,,c
705,Slovenia(1992-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,115711,,c
705,Slovenia(1992-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,324731,,c
705,Slovenia(1992-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,382876,,c
705,Slovenia(1992-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,97433,,c
705,Slovenia(1992-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,104635,,c
705,Slovenia(1992-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,324731,,c
705,Slovenia(1992-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,382876,,c
705,Slovenia(1992-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,110326,,c
705,Slovenia(1992-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,115711,,c
705,Slovenia(1992-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,97433,,c
705,Slovenia(1992-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,104635,,c
90,Solomon Islands,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,60000,E,f
706,Somalia,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,550000,E,f
706,Somalia,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,544000,E,f
706,Somalia,02121.01,Camels,5315,Slaughtered/Prod Animals [head],2013,2013,270000,E,f
706,Somalia,02121.01,Camels,5315,Slaughtered/Prod Animals [head],2012,2012,270000,E,f
706,Somalia,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,3500000,E,f
706,Somalia,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,3500000,E,f
706,Somalia,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,3050000,E,f
706,Somalia,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,3050000,E,f
706,Somalia,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,2000,E,f
706,Somalia,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,2000,E,f
706,Somalia,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,4500,E,f
706,Somalia,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,4500,E,f
710,South Africa,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,2982000,E,f
710,South Africa,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,2960000,E,f
710,South Africa,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,5750000,E,f
710,South Africa,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,5712800,E,f
710,South Africa,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,2200000,E,f
710,South Africa,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,2174000,E,f
710,South Africa,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,2711000,E,f
710,South Africa,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,2651000,,-
710,South Africa,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,1062000,E,f
710,South Africa,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,1056000,E,f
710,South Africa,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,2651000,,c
710,South Africa,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,2651000,,c
710,South Africa,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,2651000,,c
724,Spain,02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,2182590,,p
724,Spain,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,2222003,,-
724,Spain,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,2285924,,-
724,Spain,02122,Sheep,5315,Slaughtered/Prod Animals [head],2014,2014,9928000,,p
724,Spain,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,10312037,,-
724,Spain,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,10518668,,-
724,Spain,02123,Goats,5315,Slaughtered/Prod Animals [head],2014,2014,1130000,,p
724,Spain,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,1213751,,-
724,Spain,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,1307087,,-
724,Spain,02131,Horses,5315,Slaughtered/Prod Animals [head],2014,2014,48100,,p
724,Spain,02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,50954,,-
724,Spain,02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,72582,,-
724,Spain,02132,Asses,5315,Slaughtered/Prod Animals [head],2014,2014,3000,E,f
724,Spain,02132,Asses,5315,Slaughtered/Prod Animals [head],2013,2013,3000,E,f
724,Spain,02132,Asses,5315,Slaughtered/Prod Animals [head],2012,2012,3000,E,f
724,Spain,02133,Mules and hinnies,5315,Slaughtered/Prod Animals [head],2014,2014,3600,E,f
724,Spain,02133,Mules and hinnies,5315,Slaughtered/Prod Animals [head],2013,2013,3600,E,f
724,Spain,02133,Mules and hinnies,5315,Slaughtered/Prod Animals [head],2012,2012,3600,E,f
724,Spain,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2014,2014,43484000,,p
724,Spain,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,41418464,,-
724,Spain,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,41594556,,-
724,Spain,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2014,2014,720094,,p
724,Spain,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,685539,,-
724,Spain,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,703865,,-
724,Spain,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2014,2014,4400,E,f
724,Spain,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,4400,E,f
724,Spain,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,4400,E,f
724,Spain,02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2014,2014,52900,,p
724,Spain,02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2013,2013,52470,,-
724,Spain,02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2012,2012,53411,,-
724,Spain,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,2222003,,c
724,Spain,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,2285924,,c
724,Spain,02952.01,"Horse hides, fresh",5320,Slaughtered/Prod Animals [head],2013,2013,50954,,c
724,Spain,02952.01,"Horse hides, fresh",5320,Slaughtered/Prod Animals [head],2012,2012,72582,,c
724,Spain,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,10312037,,c
724,Spain,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,10518668,,c
724,Spain,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2013,2013,1213751,,c
724,Spain,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,1307087,,c
724,Spain,02955.02,Rabbit skins,5321,Slaughtered/Prod Animals [1000 head],2013,2013,52470,,c
724,Spain,02955.02,Rabbit skins,5321,Slaughtered/Prod Animals [1000 head],2012,2012,53411,,c
724,Spain,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,2222003,,c
724,Spain,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,2285924,,c
724,Spain,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,41418464,,c
724,Spain,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,41594556,,c
724,Spain,21114,"Meat of rabbits and hares, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,52470,,c
724,Spain,21114,"Meat of rabbits and hares, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,53411,,c
724,Spain,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,10312037,,c
724,Spain,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,10518668,,c
724,Spain,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,1213751,,c
724,Spain,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,1307087,,c
724,Spain,21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,50954,,c
724,Spain,21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,72582,,c
724,Spain,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,685539,,c
724,Spain,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,703865,,c
724,Spain,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,2222003,,c
724,Spain,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,2285924,,c
724,Spain,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,41418464,,c
