"geographicAreaM49","Geographic Area","measuredItemCPC","Item","measuredElement","Element","timePointYears","Year","Value","flagObservationStatus","flagMethod"
"804","Ukraine(1992-)","21116","Meat of goat, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"804","Ukraine(1992-)","21116","Meat of goat, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"804","Ukraine(1992-)","21116","Meat of goat, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"804","Ukraine(1992-)","21118.01","Horse meat (fresh)","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"804","Ukraine(1992-)","21118.01","Horse meat (fresh)","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"804","Ukraine(1992-)","21118.01","Horse meat (fresh)","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"804","Ukraine(1992-)","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2014","2014",0,"M","u"
"804","Ukraine(1992-)","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2013","2013",0,"M","u"
"804","Ukraine(1992-)","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2012","2012",0,"M","u"
"826","United Kingdom","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"826","United Kingdom","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"826","United Kingdom","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"826","United Kingdom","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"826","United Kingdom","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"826","United Kingdom","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"826","United Kingdom","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"826","United Kingdom","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"826","United Kingdom","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"826","United Kingdom","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2014","2014",0,"M","u"
"826","United Kingdom","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2013","2013",0,"M","u"
"826","United Kingdom","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2012","2012",0,"M","u"
"826","United Kingdom","21122","Meat of ducks, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2014","2014",0,"M","u"
"826","United Kingdom","21122","Meat of ducks, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2013","2013",0,"M","u"
"826","United Kingdom","21122","Meat of ducks, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2012","2012",0,"M","u"
"826","United Kingdom","21124","Meat of turkeys, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2014","2014",0,"M","u"
"826","United Kingdom","21124","Meat of turkeys, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2013","2013",0,"M","u"
"826","United Kingdom","21124","Meat of turkeys, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2012","2012",0,"M","u"
"840","United States of America","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"840","United States of America","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"840","United States of America","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"840","United States of America","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"840","United States of America","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"840","United States of America","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"840","United States of America","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"840","United States of America","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"840","United States of America","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"840","United States of America","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2014","2014",0,"M","u"
"840","United States of America","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2013","2013",0,"M","u"
"840","United States of America","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2012","2012",0,"M","u"
"840","United States of America","21122","Meat of ducks, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2014","2014",0,"M","u"
"840","United States of America","21122","Meat of ducks, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2013","2013",0,"M","u"
"840","United States of America","21122","Meat of ducks, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2012","2012",0,"M","u"
"840","United States of America","21124","Meat of turkeys, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2014","2014",0,"M","u"
"840","United States of America","21124","Meat of turkeys, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2013","2013",0,"M","u"
"840","United States of America","21124","Meat of turkeys, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2012","2012",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21111.01","Meat of cattle, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21113.01","Meat of pig, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21115","Meat of sheep, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21116","Meat of goat, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2014","2014",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21116","Meat of goat, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2013","2013",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21116","Meat of goat, fresh or chilled","5320","Slaughtered/Prod Animals [head]","2012","2012",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2014","2014",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2013","2013",0,"M","u"
"862","Venezuela (Bolivarian Republic of)","21121","Meat of chickens, fresh or chilled","5321","Slaughtered/Prod Animals [1000 head]","2012","2012",0,"M","u"
